usercode,created,timestamp,answers,version,mode,key,wordNum,randomImage_idx
I5RID8JJ,2015-03-04T12:51:30,"[""2015-03-04T12:46:34.475Z"",""2015-03-04T12:48:28.135Z"",""2015-03-04T12:49:07.138Z"",""2015-03-04T12:49:48.633Z"",""2015-03-04T12:50:33.104Z"",""2015-03-04T12:51:31.230Z""]","[{""topicIndex"":""9"",""mode"":""histogram"",""short"":""Winter Olympics"",""long"":""A summary of the 2002 Salt Lake City Olympic Games"",""conf"":""1"",""duration"":113.66},{""topicIndex"":""18"",""mode"":""histogram"",""short"":""Baseball trade"",""long"":""Trade of a roght-handed pitcher from the Disgers to the Giants"",""conf"":""3"",""duration"":39.003},{""topicIndex"":""44"",""mode"":""histogram"",""short"":""Performing arts venue"",""long"":""Description of the events scheduled at a performing arts venue"",""conf"":""3"",""duration"":41.495},{""topicIndex"":""4"",""mode"":""histogram"",""short"":""Opening of a play"",""long"":""Opening of an off-Broadway play in NYC"",""conf"":""2"",""duration"":44.471},{""topicIndex"":""7"",""mode"":""histogram"",""short"":""Mansion for sale"",""long"":""Announcement of large estate, with structure, for sale"",""conf"":""3"",""duration"":58.126}]",4,histogram,5042496153321472,10,3
QEXRWRLI,2015-03-05T14:57:34,"[""2015-03-05T14:55:32.502Z"",""2015-03-05T14:56:14.732Z"",""2015-03-05T14:56:37.179Z"",""2015-03-05T14:56:57.314Z"",""2015-03-05T14:57:16.898Z"",""2015-03-05T14:57:32.915Z""]","[{""topicIndex"":""11"",""mode"":""word"",""short"":""thought"",""long"":""Thoughts of people and what they know."",""conf"":""2"",""duration"":42.23},{""topicIndex"":""38"",""mode"":""word"",""short"":""sports"",""long"":""Williams won the game with a final score."",""conf"":""5"",""duration"":22.447},{""topicIndex"":""37"",""mode"":""word"",""short"":""politics"",""long"":""Democrats and republicans arguing over something."",""conf"":""3"",""duration"":20.135},{""topicIndex"":""40"",""mode"":""word"",""short"":""sports"",""long"":""Basketballa and other games scoring points."",""conf"":""3"",""duration"":19.584},{""topicIndex"":""7"",""mode"":""word"",""short"":""real estate ad"",""long"":""This is probably an ad for real estate services."",""conf"":""5"",""duration"":16.017}]",4,word,5046397594238976,5,2
IOD6RTAL,2015-03-06T04:17:29,"[""2015-03-06T04:09:47.799Z"",""2015-03-06T04:11:45.279Z"",""2015-03-06T04:13:51.310Z"",""2015-03-06T04:14:58.274Z"",""2015-03-06T04:16:39.844Z"",""2015-03-06T04:17:28.989Z""]","[{""topicIndex"":""9"",""mode"":""topic-in-a-box"",""short"":""Housing prices"",""long"":""The cost of homes has been increasing"",""conf"":""3"",""duration"":117.48},{""topicIndex"":""8"",""mode"":""topic-in-a-box"",""short"":""real estate"",""long"":""Real estate varies a lot depending on it's amenities"",""conf"":""3"",""duration"":126.031},{""topicIndex"":""24"",""mode"":""topic-in-a-box"",""short"":""Death"",""long"":""People mourn according to their closeness to the person that passed."",""conf"":""3"",""duration"":66.964},{""topicIndex"":""29"",""mode"":""topic-in-a-box"",""short"":""Politics"",""long"":""The U.S deals with other countries more than Europe does"",""conf"":""3"",""duration"":101.57},{""topicIndex"":""41"",""mode"":""topic-in-a-box"",""short"":""Sports"",""long"":""A lot of sports have things in common"",""conf"":""4"",""duration"":49.145}]",4,topic-in-a-box,5051387540930560,20,3
SF20WZHV,2015-03-03T07:28:17,"[""2015-03-03T07:24:28.123Z"",""2015-03-03T07:25:21.007Z"",""2015-03-03T07:26:03.728Z"",""2015-03-03T07:27:30.707Z"",""2015-03-03T07:27:58.923Z"",""2015-03-03T07:28:18.301Z""]","[{""topicIndex"":""30"",""mode"":""histogram"",""short"":""War in Iraq"",""long"":""The cost of the war."",""conf"":""3"",""duration"":52.884},{""topicIndex"":""37"",""mode"":""histogram"",""short"":""Political parties"",""long"":""Government entities with power"",""conf"":""3"",""duration"":42.721},{""topicIndex"":""21"",""mode"":""histogram"",""short"":""Issue in current society"",""long"":""what the public says about the issue"",""conf"":""3"",""duration"":86.979},{""topicIndex"":""40"",""mode"":""histogram"",""short"":""Sports"",""long"":""The outcome of a basketball game."",""conf"":""3"",""duration"":28.216},{""topicIndex"":""38"",""mode"":""histogram"",""short"":""Sports game."",""long"":""The outcome of the game. "",""conf"":""3"",""duration"":19.378}]",4,histogram,5051946691985408,5,5
KSNDXPLE,2015-03-03T04:00:09,"[""2015-03-03T03:57:42.330Z"",""2015-03-03T03:58:40.307Z"",""2015-03-03T03:59:22.637Z"",""2015-03-03T04:00:00.634Z"",""2015-03-03T04:00:26.090Z"",""2015-03-03T04:00:56.044Z""]","[{""topicIndex"":""24"",""mode"":""wordcloud"",""short"":""Football"",""long"":""The relate to the Football Super Bowl between the Patriots and Giants a few years ago."",""conf"":""5"",""duration"":57.977},{""topicIndex"":""12"",""mode"":""wordcloud"",""short"":""YouTube"",""long"":""The words describe a online digital video site."",""conf"":""3"",""duration"":42.33},{""topicIndex"":""22"",""mode"":""wordcloud"",""short"":""Family"",""long"":""These words describe a family in a home."",""conf"":""3"",""duration"":37.997},{""topicIndex"":""17"",""mode"":""wordcloud"",""short"":""Court"",""long"":""These words represent a federal court case."",""conf"":""3"",""duration"":25.456},{""topicIndex"":""40"",""mode"":""wordcloud"",""short"":""Basketball"",""long"":""These words relate to New York City NBA Basketball."",""conf"":""4"",""duration"":29.954}]",4,wordcloud,5051997694722048,10,5
29JEYGKS,2015-03-03T09:51:09,"[""2015-03-03T09:47:17.544Z"",""2015-03-03T09:48:31.292Z"",""2015-03-03T09:49:15.446Z"",""2015-03-03T09:49:37.392Z"",""2015-03-03T09:50:39.436Z"",""2015-03-03T09:51:05.798Z""]","[{""topicIndex"":""24"",""mode"":""wordcloud"",""short"":""football"",""long"":""The football season has many games led by coaches that culminate in a bowl."",""conf"":""4"",""duration"":73.748},{""topicIndex"":""46"",""mode"":""wordcloud"",""short"":""art"",""long"":""There is a free street art center near the road. "",""conf"":""4"",""duration"":44.154},{""topicIndex"":""13"",""mode"":""wordcloud"",""short"":""man"",""long"":""Yesterday a police officer killed a man. "",""conf"":""4"",""duration"":21.946},{""topicIndex"":""28"",""mode"":""wordcloud"",""short"":""Nuclear technology"",""long"":""The United States is a respected nuclear power in the international communtiy."",""conf"":""4"",""duration"":62.044},{""topicIndex"":""17"",""mode"":""wordcloud"",""short"":""Federal court"",""long"":""A judge works in fedreal court hears a case."",""conf"":""4"",""duration"":26.362}]",4,wordcloud,5055106177302528,5,3
G240RUDJ,2015-03-05T15:31:45,"[""2015-03-05T15:22:41.005Z"",""2015-03-05T15:26:33.325Z"",""2015-03-05T15:27:29.007Z"",""2015-03-05T15:28:51.936Z"",""2015-03-05T15:29:59.386Z"",""2015-03-05T15:31:36.729Z""]","[{""topicIndex"":""11"",""mode"":""word"",""short"":""people traveling"",""long"":""The people are going to be traveling to some location."",""conf"":""1"",""duration"":232.32},{""topicIndex"":""19"",""mode"":""word"",""short"":""reviews of books"",""long"":""The reviewed books are based on world history and past wars."",""conf"":""3"",""duration"":55.682},{""topicIndex"":""3"",""mode"":""word"",""short"":""churches and religion"",""long"":""This is about churches and religion, possibly conspiracy theories."",""conf"":""2"",""duration"":82.929},{""topicIndex"":""37"",""mode"":""word"",""short"":""U.S. elections"",""long"":""Democrats and republicans are vying for elected positions in both the house, senate and presidency."",""conf"":""4"",""duration"":67.45},{""topicIndex"":""39"",""mode"":""word"",""short"":""energy"",""long"":""The energy industry needs funding to reduce global emissions."",""conf"":""2"",""duration"":97.343}]",4,word,5057056897761280,10,2
K06VSZSN,2015-03-06T04:34:12,"[""2015-03-06T04:33:47.427Z"",""2015-03-06T04:33:56.996Z"",""2015-03-06T04:33:59.663Z"",""2015-03-06T04:34:02.353Z"",""2015-03-06T04:34:08.351Z"",""2015-03-06T04:34:12.941Z""]","[{""topicIndex"":""9"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":9.569},{""topicIndex"":""11"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":2.667},{""topicIndex"":""46"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":2.69},{""topicIndex"":""0"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":5.998},{""topicIndex"":""24"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":4.59}]",4,word,5061515342249984,10,3
4KIVGUMV,2015-03-03T01:06:37,"[""2015-03-03T00:58:32.889Z"",""2015-03-03T01:01:20.425Z"",""2015-03-03T01:03:30.174Z"",""2015-03-03T01:05:00.751Z"",""2015-03-03T01:05:43.107Z"",""2015-03-03T01:06:35.642Z""]","[{""topicIndex"":""30"",""mode"":""topic-in-a-box"",""short"":""Incorrect article"",""long"":""Media Artie misstated an advertising campaign "",""conf"":""2"",""duration"":167.536},{""topicIndex"":""23"",""mode"":""topic-in-a-box"",""short"":""Family"",""long"":""Parents who stay home with children "",""conf"":""2"",""duration"":129.749},{""topicIndex"":""42"",""mode"":""topic-in-a-box"",""short"":""Saddam Hussein "",""long"":""Saddam Hussein was exicuted by hanging"",""conf"":""3"",""duration"":90.577},{""topicIndex"":""17"",""mode"":""topic-in-a-box"",""short"":""Work at home"",""long"":""People like to work from home"",""conf"":""3"",""duration"":42.356},{""topicIndex"":""6"",""mode"":""topic-in-a-box"",""short"":""Hotel opened "",""long"":""Holes opens in small town"",""conf"":""2"",""duration"":52.535}]",4,topic-in-a-box,5061918800740352,20,5
J8QDQSZR,2015-03-08T13:45:30,"[""2015-03-08T13:21:41.743Z"",""2015-03-08T13:26:11.135Z"",""2015-03-08T13:33:07.144Z"",""2015-03-08T13:38:52.865Z"",""2015-03-08T13:41:41.070Z"",""2015-03-08T13:45:30.781Z""]","[{""topicIndex"":""11"",""mode"":""topic-in-a-box"",""short"":""air travel"",""long"":""Passengers can travail with many airlines, however it will always involve some type of airport security."",""conf"":""4"",""duration"":269.392},{""topicIndex"":""24"",""mode"":""topic-in-a-box"",""short"":""Obituaries "",""long"":""The obituaries listed the family and friends of the deceased, along with the foundation established in his name.e"",""conf"":""4"",""duration"":416.009},{""topicIndex"":""26"",""mode"":""topic-in-a-box"",""short"":""education"",""long"":""Educational institutions are in large part sponsored by the state. "",""conf"":""4"",""duration"":345.721},{""topicIndex"":""30"",""mode"":""topic-in-a-box"",""short"":""Misinformation"",""long"":""During the election campaign, an error was made that misnamed the vice president candidate."",""conf"":""4"",""duration"":168.205},{""topicIndex"":""28"",""mode"":""topic-in-a-box"",""short"":""museums displays"",""long"":""Museums display many forms of art and design."",""conf"":""4"",""duration"":229.711}]",4,topic-in-a-box,5066050827714560,20,5
4IY3MCF8,2015-03-06T14:52:31,"[""2015-03-06T17:41:49.685Z"",""2015-03-06T17:45:09.372Z"",""2015-03-06T17:46:50.146Z"",""2015-03-06T17:49:12.157Z"",""2015-03-06T17:50:50.241Z"",""2015-03-06T17:52:30.355Z""]","[{""topicIndex"":""46"",""mode"":""topic-in-a-box"",""short"":""Automobiles Ford"",""long"":""This article is about cars made by Henry Ford"",""conf"":""4"",""duration"":199.687},{""topicIndex"":""9"",""mode"":""topic-in-a-box"",""short"":""Wall Street"",""long"":""This article is on the markets of Wall Street, the year, percents of millions made."",""conf"":""4"",""duration"":100.774},{""topicIndex"":""19"",""mode"":""topic-in-a-box"",""short"":""Terms of agreement"",""long"":""Los Angeles , and San Francisco in California, and the terms of agreements made."",""conf"":""3"",""duration"":142.011},{""topicIndex"":""25"",""mode"":""topic-in-a-box"",""short"":""Coaches and Football"",""long"":""This article is about Game Bowls and seasons played in the bowl, and the Coaches."",""conf"":""4"",""duration"":98.084},{""topicIndex"":""11"",""mode"":""topic-in-a-box"",""short"":""Security and Airports "",""long"":""This is a article on air travel, and the international security, of all airports."",""conf"":""5"",""duration"":100.114}]",4,topic-in-a-box,5067513264078848,5,2
HAIC0MTM,,"[[""2015-02-20T03:40:47.252Z"",""2015-02-20T03:42:13.772Z"",""2015-02-20T03:42:59.505Z"",""2015-02-20T03:43:50.932Z"",""2015-02-20T03:44:34.739Z"",""2015-02-20T03:45:29.169Z""],[""2015-02-20T03:40:47.252Z"",""2015-02-20T03:42:13.772Z"",""2015-02-20T03:42:59.505Z"",""2015-02-20T03:43:50.932Z"",""2015-02-20T03:44:34.739Z"",""2015-02-20T03:45:29.169Z""],[""2015-02-20T03:40:47.252Z"",""2015-02-20T03:42:13.772Z"",""2015-02-20T03:42:59.505Z"",""2015-02-20T03:43:50.932Z"",""2015-02-20T03:44:34.739Z"",""2015-02-20T03:45:29.169Z""],[""2015-02-20T03:40:47.252Z"",""2015-02-20T03:42:13.772Z"",""2015-02-20T03:42:59.505Z"",""2015-02-20T03:43:50.932Z"",""2015-02-20T03:44:34.739Z"",""2015-02-20T03:45:29.169Z""],[""2015-02-20T03:40:47.252Z"",""2015-02-20T03:42:13.772Z"",""2015-02-20T03:42:59.505Z"",""2015-02-20T03:43:50.932Z"",""2015-02-20T03:44:34.739Z"",""2015-02-20T03:45:29.169Z""]]","[{""topicIndex"":""33"",""short"":""drugs sold in New York"",""long"":""The articles is about drugs being sold.in New York."",""conf"":""3""},{""topicIndex"":""25"",""short"":""critic review of books"",""long"":""Critics are reviewing new books and novels."",""conf"":""4""},{""topicIndex"":""13"",""short"":""police in New York shoot a man"",""long"":""New York police shot a man yesterday."",""conf"":""5""},{""topicIndex"":""1"",""short"":""trial in New York"",""long"":""The investigation led to a trial and prison for the criminal."",""conf"":""4""},{""topicIndex"":""16"",""short"":""first women president"",""long"":""Hillary Clinton will win the presidential election and become the first woman president."",""conf"":""4""}]",,histogram,5069036098420736,5,1
NHIUTARO,,"[""2015-02-28T23:07:58.004Z"",""2015-02-28T23:11:03.317Z"",""2015-02-28T23:13:58.444Z"",""2015-02-28T23:14:58.971Z"",""2015-02-28T23:15:53.915Z"",""2015-02-28T23:16:49.079Z""]","[{""topicIndex"":""9"",""short"":""Skiing competition"",""long"":""The world skiing competition was held in the Alps mountains this year."",""conf"":""4""},{""topicIndex"":""23"",""short"":""President of a board died"",""long"":""The president of energy board died in NY last night. His friends and family members attended the funeral."",""conf"":""4""},{""topicIndex"":""26"",""short"":""New jazz album."",""long"":""The famous music band rockers have released their new jazz music album."",""conf"":""4""},{""topicIndex"":""34"",""short"":""Watering trees"",""long"":""The trees need not be watered since the weather has changed as the winter approaches"",""conf"":""4""},{""topicIndex"":""16"",""short"":""Work from home"",""long"":""The easy work from home jobs are expected to increase this year."",""conf"":""4""}]",1,histogram,5069958979518464,5,5
M1NTHWXN,2015-03-06T02:39:21,"[""2015-03-06T02:28:26.497Z"",""2015-03-06T02:30:33.735Z"",""2015-03-06T02:36:44.721Z"",""2015-03-06T02:37:36.216Z"",""2015-03-06T02:38:35.964Z"",""2015-03-06T02:39:10.132Z""]","[{""topicIndex"":""24"",""mode"":""wordcloud"",""short"":""Super Bowl"",""long"":""These words describe the super bowl and the football season in general"",""conf"":""2"",""duration"":127.238},{""topicIndex"":""33"",""mode"":""wordcloud"",""short"":""Social welfare"",""long"":""People and their perception of social welfare programs."",""conf"":""1"",""duration"":370.986},{""topicIndex"":""42"",""mode"":""wordcloud"",""short"":""Obituary"",""long"":""The obituary of a relative and the people who are left behind."",""conf"":""4"",""duration"":51.495},{""topicIndex"":""4"",""mode"":""wordcloud"",""short"":""New York City"",""long"":""New York City from a tourist perspective and the place people should visit."",""conf"":""4"",""duration"":59.748},{""topicIndex"":""22"",""mode"":""wordcloud"",""short"":""Family"",""long"":""The people who make up a family and the home where they live."",""conf"":""4"",""duration"":34.168}]",4,wordcloud,5072442275921920,20,3
QRRQ6T4M,,"[""2015-02-28T23:54:25.970Z"",""2015-02-28T23:55:23.279Z"",""2015-02-28T23:56:00.033Z"",""2015-02-28T23:56:42.670Z"",""2015-02-28T23:57:18.637Z"",""2015-02-28T23:58:05.595Z""]","[{""topicIndex"":""46"",""short"":""automobiles"",""long"":""These are things related to automobiles."",""conf"":""5""},{""topicIndex"":""9"",""short"":""Money"",""long"":""These are words related to earning, investing, and saving money."",""conf"":""5""},{""topicIndex"":""5"",""short"":""New York City"",""long"":""This list contains words of places in New York City."",""conf"":""5""},{""topicIndex"":""36"",""short"":""Investment company"",""long"":""These words are things related to an investment company."",""conf"":""4""},{""topicIndex"":""7"",""short"":""George Bush presidency"",""long"":""These are words related to the wartime actions of president George W. Bush."",""conf"":""5""}]",1,topic-in-a-box,5073076857339904,20,1
XZTWINR1,,"[[""2015-02-19T12:53:51.947Z"",""2015-02-19T12:57:01.921Z"",""2015-02-19T12:58:20.617Z"",""2015-02-19T12:59:03.146Z"",""2015-02-19T13:00:32.539Z"",""2015-02-19T13:01:43.803Z""],[""2015-02-19T12:53:51.947Z"",""2015-02-19T12:57:01.921Z"",""2015-02-19T12:58:20.617Z"",""2015-02-19T12:59:03.146Z"",""2015-02-19T13:00:32.539Z"",""2015-02-19T13:01:43.803Z""],[""2015-02-19T12:53:51.947Z"",""2015-02-19T12:57:01.921Z"",""2015-02-19T12:58:20.617Z"",""2015-02-19T12:59:03.146Z"",""2015-02-19T13:00:32.539Z"",""2015-02-19T13:01:43.803Z""],[""2015-02-19T12:53:51.947Z"",""2015-02-19T12:57:01.921Z"",""2015-02-19T12:58:20.617Z"",""2015-02-19T12:59:03.146Z"",""2015-02-19T13:00:32.539Z"",""2015-02-19T13:01:43.803Z""],[""2015-02-19T12:53:51.947Z"",""2015-02-19T12:57:01.921Z"",""2015-02-19T12:58:20.617Z"",""2015-02-19T12:59:03.146Z"",""2015-02-19T13:00:32.539Z"",""2015-02-19T13:01:43.803Z""]]","[{""short"":""NITF insurance claims"",""long"":""How to claim National Insurance Trust Fund death claims?"",""conf"":""4""},{""short"":""Think big always"",""long"":""Think big and think for the long term to become succesful. "",""conf"":""5""},{""short"":""York weather news"",""long"":""Snow storm hits York"",""conf"":""4""},{""short"":""University talent"",""long"":""The finest high school university students"",""conf"":""4""},{""short"":""Democrats news"",""long"":""Democrat Bush wins the house. "",""conf"":""4""}]",,wordcloud,5073368378245120,5,1
QYARFABP,2015-03-06T21:49:54,"[""2015-03-06T21:41:26.296Z"",""2015-03-06T21:43:06.099Z"",""2015-03-06T21:44:52.311Z"",""2015-03-06T21:46:40.505Z"",""2015-03-06T21:48:58.612Z"",""2015-03-06T21:49:54.281Z""]","[{""topicIndex"":""19"",""mode"":""wordcloud"",""short"":""Literature"",""long"":""The author writes books about human history, specializing in war."",""conf"":""4"",""duration"":99.803},{""topicIndex"":""33"",""mode"":""wordcloud"",""short"":""Sociology"",""long"":""American black people want better social work."",""conf"":""3"",""duration"":106.212},{""topicIndex"":""9"",""mode"":""wordcloud"",""short"":""Sports"",""long"":""The United States Women's golf team is playing against the Mexican team in the International Cup Games this year."",""conf"":""4"",""duration"":108.194},{""topicIndex"":""14"",""mode"":""wordcloud"",""short"":""Medical Science"",""long"":""The cancer researchers will use volunteer patients to study the effects of the new drugs."",""conf"":""4"",""duration"":138.107},{""topicIndex"":""11"",""mode"":""wordcloud"",""short"":""Word association"",""long"":""Some people really like to think only a little."",""conf"":""3"",""duration"":55.669}]",4,wordcloud,5074709481783296,20,4
PR5TO2HF,2015-03-03T02:46:45,"[""2015-03-03T02:39:00.044Z"",""2015-03-03T02:40:45.936Z"",""2015-03-03T02:42:10.011Z"",""2015-03-03T02:43:33.704Z"",""2015-03-03T02:44:38.750Z"",""2015-03-03T02:46:32.044Z"",""2015-03-03T02:46:37.954Z"",""2015-03-03T02:46:41.906Z"",""2015-03-03T02:46:42.554Z""]","[{""topicIndex"":""19"",""mode"":""word"",""short"":""Newspaper Book Review"",""long"":""His life history is to review books."",""conf"":""4"",""duration"":105.892},{""topicIndex"":""32"",""mode"":""word"",""short"":""Obituary of Martin"",""long"":""Martin wrote his wife of 50 years died."",""conf"":""5"",""duration"":84.075},{""topicIndex"":""27"",""mode"":""word"",""short"":""Collecting Indian Fashion"",""long"":""I like the Indian design in the fashion collection."",""conf"":""5"",""duration"":83.693},{""topicIndex"":""38"",""mode"":""word"",""short"":""Williams win Open"",""long"":""Williams won the tennis open in the final second."",""conf"":""5"",""duration"":65.046},{""topicIndex"":""23"",""mode"":""word"",""short"":""Board President Family"",""long"":""The Board President lost a family and friend due to death."",""conf"":""4"",""duration"":113.294}]",4,word,5075112940273664,5,4
YI8XD0OR,2015-03-05T15:48:06,"[""2015-03-05T15:43:57.409Z"",""2015-03-05T15:44:50.839Z"",""2015-03-05T15:46:25.554Z"",""2015-03-05T15:47:00.655Z"",""2015-03-05T15:47:23.656Z"",""2015-03-05T15:48:06.198Z""]","[{""topicIndex"":""11"",""mode"":""topic-in-a-box"",""short"":""Airport security"",""long"":""International air travel requires airport security"",""conf"":""4"",""duration"":53.43},{""topicIndex"":""24"",""mode"":""topic-in-a-box"",""short"":""Board member death"",""long"":""When a board member dies it is comment for the president of the board to appoint their friends or family as a replacement member."",""conf"":""5"",""duration"":94.715},{""topicIndex"":""20"",""mode"":""topic-in-a-box"",""short"":""History book review"",""long"":""You have to review a history book."",""conf"":""4"",""duration"":35.101},{""topicIndex"":""48"",""mode"":""topic-in-a-box"",""short"":""Tax law"",""long"":""The federal government is in charge of the tax law."",""conf"":""4"",""duration"":23.001},{""topicIndex"":""16"",""mode"":""topic-in-a-box"",""short"":""Movie in museum "",""long"":""It is common for movies to be shown in art museums."",""conf"":""4"",""duration"":42.542}]",4,topic-in-a-box,5075455463915520,5,5
LUYAUOPA,,"[""2015-02-28T23:59:04.462Z"",""2015-03-01T00:00:11.194Z"",""2015-03-01T00:01:22.536Z"",""2015-03-01T00:02:29.798Z"",""2015-03-01T00:03:28.121Z"",""2015-03-01T00:04:12.690Z""]","[{""topicIndex"":""11"",""short"":""confidence"",""long"":""Do you worry about what people think of you"",""conf"":""5""},{""topicIndex"":""32"",""short"":""martin"",""long"":""Did Steve Martin die a few years ago?"",""conf"":""1""},{""topicIndex"":""30"",""short"":""american"",""long"":""If you aint american then you can get over there with them iraqi fellows."",""conf"":""1""},{""topicIndex"":""21"",""short"":""Media"",""long"":""The media does not truthfully portray the news to the public."",""conf"":""4""},{""topicIndex"":""41"",""short"":""america"",""long"":""If it was not for America, Sadam Hussein would still be in power."",""conf"":""4""}]",1,word,5076324926357504,5,5
KI4D48NG,2015-03-04T02:36:47,"[""2015-03-04T02:36:25.873Z"",""2015-03-04T02:36:29.315Z"",""2015-03-04T02:36:33.052Z"",""2015-03-04T02:36:36.055Z"",""2015-03-04T02:36:41.375Z"",""2015-03-04T02:36:45.953Z"",""2015-03-04T02:36:46.096Z""]","[{""topicIndex"":""46"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":3.442},{""topicIndex"":""8"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":3.737},{""topicIndex"":""5"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":3.003},{""topicIndex"":""43"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":5.32},{""topicIndex"":""18"",""mode"":""word"",""short"":""test"",""long"":""test"",""conf"":""1"",""duration"":4.578}]",4,word,5077123253403648,10,5
UHOHNVQW,2015-03-04T01:17:53,"[""2015-03-04T01:11:48.082Z"",""2015-03-04T01:12:37.534Z"",""2015-03-04T01:14:21.712Z"",""2015-03-04T01:15:02.546Z"",""2015-03-04T01:17:17.123Z"",""2015-03-04T01:18:27.287Z""]","[{""topicIndex"":""49"",""mode"":""word"",""short"":""transportation"",""long"":""article on travel between China and Hong Kong"",""conf"":""3"",""duration"":49.452},{""topicIndex"":""2"",""mode"":""word"",""short"":""TV-radio comparison"",""long"":""Comparison of influence of TV versus radio"",""conf"":""4"",""duration"":104.178},{""topicIndex"":""15"",""mode"":""word"",""short"":""Arts and entertainment"",""long"":""Discussion of the various art forms"",""conf"":""3"",""duration"":40.834},{""topicIndex"":""41"",""mode"":""word"",""short"":""Middle East situation"",""long"":""Discussion of Iraqi government, past and present and Muslim influence"",""conf"":""4"",""duration"":134.577},{""topicIndex"":""6"",""mode"":""word"",""short"":""US and Iraq"",""long"":""Article about US relationship with Iraq"",""conf"":""4"",""duration"":70.164}]",4,word,5078814396776448,5,3
MV82SL4J,,"[[""2015-02-20T01:43:23.913Z"",""2015-02-20T01:44:19.804Z"",""2015-02-20T01:45:06.762Z"",""2015-02-20T01:45:36.912Z"",""2015-02-20T01:46:01.534Z"",""2015-02-20T01:46:54.744Z""],[""2015-02-20T01:43:23.913Z"",""2015-02-20T01:44:19.804Z"",""2015-02-20T01:45:06.762Z"",""2015-02-20T01:45:36.912Z"",""2015-02-20T01:46:01.534Z"",""2015-02-20T01:46:54.744Z""],[""2015-02-20T01:43:23.913Z"",""2015-02-20T01:44:19.804Z"",""2015-02-20T01:45:06.762Z"",""2015-02-20T01:45:36.912Z"",""2015-02-20T01:46:01.534Z"",""2015-02-20T01:46:54.744Z""],[""2015-02-20T01:43:23.913Z"",""2015-02-20T01:44:19.804Z"",""2015-02-20T01:45:06.762Z"",""2015-02-20T01:45:36.912Z"",""2015-02-20T01:46:01.534Z"",""2015-02-20T01:46:54.744Z""],[""2015-02-20T01:43:23.913Z"",""2015-02-20T01:44:19.804Z"",""2015-02-20T01:45:06.762Z"",""2015-02-20T01:45:36.912Z"",""2015-02-20T01:46:01.534Z"",""2015-02-20T01:46:54.744Z""]]","[{""short"":""online ads"",""long"":""I think the concept is advertising on the web."",""conf"":""3""},{""short"":""New York obituaries"",""long"":""The concept is memorializing the recent deaths of New Yorkers."",""conf"":""4""},{""short"":""NY health care"",""long"":""The concept is health care and health insurance in New York."",""conf"":""4""},{""short"":""New York dining"",""long"":""The concept is wining and dining in New York."",""conf"":""4""},{""short"":""military memorial"",""long"":""The concept is remembering the military members who served from New York."",""conf"":""4""}]",,wordcloud,5079604133888000,10,2
ITY101AW,2015-03-05T12:44:44,"[""2015-03-05T12:42:41.762Z"",""2015-03-05T12:43:18.684Z"",""2015-03-05T12:43:43.842Z"",""2015-03-05T12:44:01.732Z"",""2015-03-05T12:44:21.592Z"",""2015-03-05T12:44:37.706Z""]","[{""topicIndex"":""25"",""mode"":""topic-in-a-box"",""short"":""Football bowl game"",""long"":""There article is about a football bowl game."",""conf"":""4"",""duration"":36.922},{""topicIndex"":""12"",""mode"":""topic-in-a-box"",""short"":""Facebook"",""long"":""A study about how people you know like things on facebook."",""conf"":""3"",""duration"":25.158},{""topicIndex"":""15"",""mode"":""topic-in-a-box"",""short"":""Drug research"",""long"":""An article about new drug research."",""conf"":""4"",""duration"":17.89},{""topicIndex"":""14"",""mode"":""topic-in-a-box"",""short"":""Slain officer"",""long"":""An article about an officer killed yesterday."",""conf"":""4"",""duration"":19.86},{""topicIndex"":""20"",""mode"":""topic-in-a-box"",""short"":""History book review"",""long"":""A review of a history textbook."",""conf"":""4"",""duration"":16.114}]",4,topic-in-a-box,5079734325084160,5,5
