validation_code,key,evalResults
PQRKW24S,6109693252468736,"[{""eID"":""5779900698984448"",""topicIdx"":""30"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""30-10-topic-in-a-box-1-short""],""worst"":[""30-10-histogram-1-short""],""duration"":61.032,""memo"":""dummy""},{""eID"":""5831156033388544"",""topicIdx"":""17"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""17-5-wordcloud-2-short""],""worst"":[""17-5-histogram-2-short""],""duration"":16.619,""memo"":""real""},{""eID"":""5159562466295808"",""topicIdx"":""26"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""26-5-wordcloud-0-short""],""worst"":[""26-5-topic-in-a-box-0-short"",""algorithm""],""duration"":14.533,""memo"":""real""},{""eID"":""5010012241920000"",""topicIdx"":""18"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""18-20-histogram-2-short""],""duration"":30.732,""memo"":""real""},{""eID"":""6310346339909632"",""topicIdx"":""43"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""43-10-word-4-long""],""worst"":[""43-10-topic-in-a-box-4-long""],""duration"":31.384,""memo"":""real""}]"
1Q9MA19K,6130350971420672,"[{""eID"":""5987683163701248"",""topicIdx"":""45"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""45-5-topic-in-a-box-0-short""],""worst"":[""45-5-wordcloud-0-short""],""duration"":5.575,""memo"":""dummy""},{""eID"":""6074835566329856"",""topicIdx"":""37"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""37-5-wordcloud-2-short""],""worst"":[""37-5-topic-in-a-box-2-short""],""duration"":2.703,""memo"":""real""},{""eID"":""6199569201233920"",""topicIdx"":""11"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""11-10-word-2-short""],""worst"":[""11-10-wordcloud-2-short""],""duration"":2.483,""memo"":""real""},{""eID"":""5408943568322560"",""topicIdx"":""14"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""14-5-wordcloud-2-short""],""duration"":2.574,""memo"":""real""},{""eID"":""5753512419917824"",""topicIdx"":""6"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""6-10-topic-in-a-box-2-long""],""worst"":[""6-10-word-2-long""],""duration"":2.522,""memo"":""real""}]"
AP3SG6XX,6141991406534656,"[{""eID"":""6748545210122240"",""topicIdx"":""23"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""23-5-word-1-short""],""worst"":[""23-5-wordcloud-1-short""],""duration"":228.971,""memo"":""dummy""},{""eID"":""5524726759817216"",""topicIdx"":""8"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""8-5-histogram-1-short""],""duration"":27.372,""memo"":""real""},{""eID"":""6298782945771520"",""topicIdx"":""13"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""13-5-wordcloud-0-short""],""duration"":19.295,""memo"":""real""},{""eID"":""6025823547031552"",""topicIdx"":""28"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""28-20-histogram-4-short""],""worst"":[""28-20-wordcloud-4-short""],""duration"":12.32,""memo"":""real""},{""eID"":""6467070233411584"",""topicIdx"":""19"",""wordNum"":""5"",""shortOrLong"":""long"",""best"":[""19-5-histogram-1-long""],""worst"":[""19-5-topic-in-a-box-1-long""],""duration"":6.235,""memo"":""real""}]"
YNRW27V2,6156493632045056,"[{""eID"":""5971893521743872"",""topicIdx"":""13"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""13-5-word-2-short""],""worst"":[""13-5-topic-in-a-box-2-short""],""duration"":275.065,""memo"":""dummy""},{""eID"":""5991006931517440"",""topicIdx"":""42"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""42-10-wordcloud-0-short""],""worst"":[""42-10-topic-in-a-box-0-short""],""duration"":118.509,""memo"":""real""},{""eID"":""6432791294115840"",""topicIdx"":""2"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""2-10-topic-in-a-box-4-long""],""worst"":[""2-10-word-4-long""],""duration"":40.874,""memo"":""real""},{""eID"":""5294115738615808"",""topicIdx"":""48"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""48-5-wordcloud-4-short""],""worst"":[""48-5-topic-in-a-box-4-short""],""duration"":14.469,""memo"":""real""},{""eID"":""6527009454817280"",""topicIdx"":""33"",""wordNum"":""5"",""shortOrLong"":""long"",""best"":[""33-5-histogram-0-long""],""worst"":[""33-5-topic-in-a-box-0-long""],""duration"":30.604,""memo"":""real""}]"
FEIZ29IK,6171096520851456,"[{""eID"":""5793360589619200"",""topicIdx"":""33"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""33-5-wordcloud-3-short""],""worst"":[""33-5-word-3-short""],""duration"":7.828,""memo"":""dummy""},{""eID"":""5820290571436032"",""topicIdx"":""17"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""17-20-wordcloud-4-short""],""worst"":[""17-20-topic-in-a-box-4-short""],""duration"":5.613,""memo"":""real""},{""eID"":""5953278596612096"",""topicIdx"":""45"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""45-10-word-0-short""],""worst"":[""45-10-histogram-0-short""],""duration"":8.355,""memo"":""real""},{""eID"":""5497032273821696"",""topicIdx"":""35"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""35-10-word-4-short""],""worst"":[""algorithm""],""duration"":4.272,""memo"":""real""},{""eID"":""5398078106370048"",""topicIdx"":""14"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""14-20-histogram-4-short""],""worst"":[""14-20-topic-in-a-box-4-short""],""duration"":7.466,""memo"":""real""}]"
KTP9FMSG,6190417699667968,"[{""eID"":""6429290358898688"",""topicIdx"":""3"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""3-5-histogram-3-short"",""3-5-wordcloud-3-short""],""worst"":[""3-5-topic-in-a-box-3-short""],""duration"":4.794,""memo"":""dummy""},{""eID"":""5412444503539712"",""topicIdx"":""13"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""13-10-wordcloud-3-long""],""worst"":[""13-10-topic-in-a-box-3-long""],""duration"":6.316,""memo"":""real""},{""eID"":""5332787624148992"",""topicIdx"":""0"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""0-20-histogram-1-short""],""worst"":[""algorithm""],""duration"":6.105,""memo"":""real""},{""eID"":""6397606922027008"",""topicIdx"":""18"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""18-10-topic-in-a-box-3-long""],""worst"":[""18-10-wordcloud-3-long""],""duration"":5.134,""memo"":""real""},{""eID"":""6069209696043008"",""topicIdx"":""19"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""19-10-word-4-short"",""19-10-histogram-4-short""],""worst"":[""19-10-wordcloud-4-short""],""duration"":5.569,""memo"":""real""}]"
48TC32BA,6233199332032512,"[{""eID"":""6465033882042368"",""topicIdx"":""1"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""bad_32""],""worst"":[""1-20-wordcloud-0-short""],""duration"":59.826,""memo"":""dummy""},{""eID"":""6407798610984960"",""topicIdx"":""0"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""0-10-word-1-short""],""worst"":[""0-10-wordcloud-1-short""],""duration"":38.285,""memo"":""real""},{""eID"":""6203600833347584"",""topicIdx"":""9"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""9-20-topic-in-a-box-1-short""],""worst"":[""algorithm""],""duration"":15.353,""memo"":""real""},{""eID"":""5524726759817216"",""topicIdx"":""8"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""8-5-histogram-1-short""],""worst"":[""algorithm""],""duration"":13.139,""memo"":""real""},{""eID"":""6144724884783104"",""topicIdx"":""36"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""36-20-histogram-4-short""],""worst"":[""36-20-word-4-short""],""duration"":21.065,""memo"":""real""}]"
1JDJ6MOE,6252742238535680,"[{""eID"":""6385869044842496"",""topicIdx"":""49"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""bad_131""],""worst"":[""49-10-word-2-short""],""duration"":194.646,""memo"":""dummy""},{""eID"":""6282230947119104"",""topicIdx"":""27"",""wordNum"":""5"",""shortOrLong"":""long"",""best"":[""27-5-wordcloud-3-long""],""worst"":[""27-5-topic-in-a-box-3-long""],""duration"":80.808,""memo"":""real""},{""eID"":""6119298141519872"",""topicIdx"":""23"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""23-10-wordcloud-4-short"",""23-10-topic-in-a-box-4-short""],""worst"":[""algorithm""],""duration"":12.248,""memo"":""real""},{""eID"":""5978560653164544"",""topicIdx"":""15"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""15-10-histogram-4-long""],""worst"":[""15-10-wordcloud-4-long""],""duration"":60.275,""memo"":""real""},{""eID"":""5465921409777664"",""topicIdx"":""46"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""46-10-topic-in-a-box-4-short""],""worst"":[""46-10-wordcloud-4-short""],""duration"":55.981,""memo"":""real""}]"
VJ5A62H0,6267421899882496,"[{""eID"":""5268206079967232"",""topicIdx"":""18"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""18-5-topic-in-a-box-2-short""],""worst"":[""18-5-wordcloud-2-short""],""duration"":51.867,""memo"":""dummy""},{""eID"":""6493337179652096"",""topicIdx"":""15"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""15-5-histogram-4-short""],""duration"":8.685,""memo"":""real""},{""eID"":""6588773500452864"",""topicIdx"":""30"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""30-20-wordcloud-4-short""],""worst"":[""30-20-word-4-short""],""duration"":5.307,""memo"":""real""},{""eID"":""6699899873656832"",""topicIdx"":""7"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""7-5-wordcloud-0-short""],""worst"":[""7-5-histogram-0-short""],""duration"":8.345,""memo"":""real""},{""eID"":""6467070233411584"",""topicIdx"":""19"",""wordNum"":""5"",""shortOrLong"":""long"",""best"":[""19-5-word-1-long""],""worst"":[""19-5-wordcloud-1-long""],""duration"":8.1,""memo"":""real""}]"
X296BN3V,6337001443819520,"[{""eID"":""6250278001049600"",""topicIdx"":""42"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""bad_85""],""worst"":[""42-20-word-4-short""],""duration"":37.145,""memo"":""dummy""},{""eID"":""5999451910963200"",""topicIdx"":""13"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""13-5-topic-in-a-box-3-short""],""worst"":[""13-5-histogram-3-short""],""duration"":7.4,""memo"":""real""},{""eID"":""5455896150802432"",""topicIdx"":""14"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""14-20-topic-in-a-box-3-short""],""worst"":[""14-20-histogram-3-short""],""duration"":6.711,""memo"":""real""},{""eID"":""5226699784454144"",""topicIdx"":""18"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""18-5-histogram-4-short""],""worst"":[""18-5-word-4-short""],""duration"":3.723,""memo"":""real""},{""eID"":""6593308985917440"",""topicIdx"":""45"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""45-20-histogram-0-short""],""worst"":[""45-20-topic-in-a-box-0-short""],""duration"":2.885,""memo"":""real""}]"
NAWGWGQ9,6340432317382656,"[{""eID"":""6452571497562112"",""topicIdx"":""49"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""49-20-topic-in-a-box-0-short""],""worst"":[""49-20-histogram-0-short""],""duration"":52.985,""memo"":""dummy""},{""eID"":""5268206079967232"",""topicIdx"":""18"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""18-5-topic-in-a-box-2-short""],""worst"":[""algorithm""],""duration"":39.229,""memo"":""real""},{""eID"":""6323737242632192"",""topicIdx"":""27"",""wordNum"":""5"",""shortOrLong"":""long"",""best"":[""27-5-word-1-long""],""worst"":[""27-5-wordcloud-1-long""],""duration"":12.208,""memo"":""real""},{""eID"":""6144724884783104"",""topicIdx"":""36"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""36-20-histogram-4-short""],""worst"":[""36-20-word-4-short""],""duration"":18.992,""memo"":""real""},{""eID"":""6407798610984960"",""topicIdx"":""0"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""0-10-histogram-1-short""],""duration"":15.849,""memo"":""real""}]"
B2O4UU4I,6350125521698816,"[{""eID"":""5327709362192384"",""topicIdx"":""34"",""wordNum"":""20"",""shortOrLong"":""long"",""best"":[""34-20-wordcloud-3-long""],""worst"":[""34-20-word-3-long""],""duration"":42.794,""memo"":""real""},{""eID"":""6302493797515264"",""topicIdx"":""25"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""25-20-word-2-short"",""25-20-histogram-2-short""],""worst"":[""25-20-topic-in-a-box-2-short""],""duration"":28.036,""memo"":""dummy""},{""eID"":""6467850038411264"",""topicIdx"":""3"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""3-10-histogram-3-short"",""3-10-wordcloud-3-short"",""3-10-topic-in-a-box-3-short""],""duration"":21.367,""memo"":""real""},{""eID"":""6339526884589568"",""topicIdx"":""35"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""35-5-word-1-short"",""35-5-topic-in-a-box-1-short""],""worst"":[""35-5-histogram-1-short""],""duration"":23.205,""memo"":""real""},{""eID"":""6366339560112128"",""topicIdx"":""0"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""0-10-wordcloud-4-short""],""worst"":[""0-10-histogram-4-short""],""duration"":44.367,""memo"":""real""}]"
UCV5LRD7,6360075081875456,"[{""eID"":""5953278596612096"",""topicIdx"":""45"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""45-10-word-0-short""],""worst"":[""45-10-histogram-0-short""],""duration"":13.67,""memo"":""dummy""},{""eID"":""4856629296103424"",""topicIdx"":""28"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""28-5-wordcloud-2-short""],""worst"":[""algorithm""],""duration"":5.252,""memo"":""real""},{""eID"":""6068171924570112"",""topicIdx"":""35"",""wordNum"":""5"",""shortOrLong"":""long"",""best"":[""35-5-histogram-4-long""],""worst"":[""35-5-word-4-long""],""duration"":4.263,""memo"":""real""},{""eID"":""5495881759457280"",""topicIdx"":""22"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""22-10-wordcloud-1-long""],""worst"":[""22-10-histogram-1-long""],""duration"":9.794,""memo"":""real""},{""eID"":""6129200457056256"",""topicIdx"":""37"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""37-10-word-0-long""],""worst"":[""37-10-topic-in-a-box-0-long""],""duration"":19.485,""memo"":""real""}]"
IMMNNNND,6409895628767232,"[{""eID"":""5690418545033216"",""topicIdx"":""9"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""9-5-wordcloud-3-short""],""worst"":[""9-5-topic-in-a-box-3-short""],""duration"":84.258,""memo"":""dummy""},{""eID"":""6645002138550272"",""topicIdx"":""5"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""5-10-word-1-long""],""worst"":[""5-10-wordcloud-1-long""],""duration"":28.423,""memo"":""real""},{""eID"":""5060475154857984"",""topicIdx"":""4"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""4-10-word-3-short"",""4-10-histogram-3-short"",""4-10-topic-in-a-box-3-short""],""worst"":[""4-10-wordcloud-3-short""],""duration"":17.174,""memo"":""real""},{""eID"":""6654337518403584"",""topicIdx"":""21"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""21-20-topic-in-a-box-2-short""],""worst"":[""algorithm""],""duration"":15.221,""memo"":""real""},{""eID"":""5684096621608960"",""topicIdx"":""42"",""wordNum"":""5"",""shortOrLong"":""long"",""best"":[""42-5-wordcloud-2-long""],""worst"":[""42-5-topic-in-a-box-2-long""],""duration"":18.638,""memo"":""real""}]"
XT7D9Z1T,6423466383245312,"[{""eID"":""4943309789200384"",""topicIdx"":""18"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""18-10-histogram-4-short"",""18-10-wordcloud-4-short""],""worst"":[""18-10-word-4-short""],""duration"":26.884,""memo"":""dummy""},{""eID"":""4919863294296064"",""topicIdx"":""27"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""27-10-word-3-short""],""worst"":[""27-10-topic-in-a-box-3-short""],""duration"":56.967,""memo"":""real""},{""eID"":""5021915475345408"",""topicIdx"":""4"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""4-5-wordcloud-3-short""],""worst"":[""4-5-word-3-short""],""duration"":30.007,""memo"":""real""},{""eID"":""5426663529644032"",""topicIdx"":""43"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""43-10-word-4-short""],""worst"":[""algorithm""],""duration"":29.258,""memo"":""real""},{""eID"":""6082052185128960"",""topicIdx"":""3"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""3-10-wordcloud-1-long""],""worst"":[""3-10-word-1-long""],""duration"":55.629,""memo"":""real""}]"
U11L8H9C,6456848748118016,"[{""eID"":""6199694829027328"",""topicIdx"":""42"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""42-10-word-2-short""],""worst"":[""42-10-wordcloud-2-short""],""duration"":198.684,""memo"":""dummy""},{""eID"":""6330404374052864"",""topicIdx"":""29"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""29-10-topic-in-a-box-4-short""],""worst"":[""29-10-wordcloud-4-short""],""duration"":108.83,""memo"":""real""},{""eID"":""5365925175885824"",""topicIdx"":""0"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""0-5-topic-in-a-box-2-short""],""worst"":[""0-5-histogram-2-short"",""algorithm""],""duration"":156.676,""memo"":""real""},{""eID"":""6401523932200960"",""topicIdx"":""32"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""32-10-topic-in-a-box-2-long""],""worst"":[""32-10-wordcloud-2-long""],""duration"":57.821,""memo"":""real""},{""eID"":""5838573978779648"",""topicIdx"":""30"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""30-10-word-2-long""],""worst"":[""30-10-topic-in-a-box-2-long""],""duration"":53.806,""memo"":""real""}]"
VICOALWT,6640559263318016,"[{""eID"":""5793360589619200"",""topicIdx"":""33"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""33-5-histogram-3-short""],""worst"":[""33-5-word-3-short""],""duration"":45.197,""memo"":""dummy""},{""eID"":""5652296415313920"",""topicIdx"":""7"",""wordNum"":""20"",""shortOrLong"":""long"",""best"":[""7-20-wordcloud-4-long""],""worst"":[""7-20-topic-in-a-box-4-long""],""duration"":28.037,""memo"":""real""},{""eID"":""5138104272814080"",""topicIdx"":""26"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""26-5-histogram-2-short"",""algorithm""],""worst"":[""26-5-word-2-short""],""duration"":22.467,""memo"":""real""},{""eID"":""5007332182327296"",""topicIdx"":""34"",""wordNum"":""10"",""shortOrLong"":""long"",""best"":[""34-10-word-4-long""],""worst"":[""34-10-topic-in-a-box-4-long""],""duration"":52.781,""memo"":""real""},{""eID"":""5085962296098816"",""topicIdx"":""10"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""10-5-topic-in-a-box-4-short""],""worst"":[""10-5-word-4-short""],""duration"":79.809,""memo"":""real""}]"
U4JNYSTQ,6667344021553152,"[{""eID"":""6250278001049600"",""topicIdx"":""42"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""42-20-topic-in-a-box-4-short""],""worst"":[""42-20-histogram-4-short""],""duration"":34.283,""memo"":""dummy""},{""eID"":""5976499068862464"",""topicIdx"":""27"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""27-10-wordcloud-0-short""],""worst"":[""27-10-histogram-0-short""],""duration"":23.189,""memo"":""real""},{""eID"":""5365925175885824"",""topicIdx"":""0"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""0-5-word-2-short""],""worst"":[""0-5-wordcloud-2-short""],""duration"":23.684,""memo"":""real""},{""eID"":""5214406782746624"",""topicIdx"":""18"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""18-10-wordcloud-2-short""],""worst"":[""algorithm""],""duration"":22.467,""memo"":""real""},{""eID"":""5436501957541888"",""topicIdx"":""14"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""14-5-topic-in-a-box-3-short""],""worst"":[""14-5-word-3-short""],""duration"":17.066,""memo"":""real""}]"
DN9LZBIQ,6693300924841984,"[{""eID"":""6119298141519872"",""topicIdx"":""23"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""23-10-histogram-4-short""],""worst"":[""23-10-word-4-short""],""duration"":64.252,""memo"":""dummy""},{""eID"":""6257974045573120"",""topicIdx"":""25"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""25-10-word-0-short""],""duration"":49.275,""memo"":""real""},{""eID"":""6698862102183936"",""topicIdx"":""21"",""wordNum"":""20"",""shortOrLong"":""long"",""best"":[""21-20-topic-in-a-box-1-long""],""worst"":[""21-20-word-1-long""],""duration"":50.785,""memo"":""real""},{""eID"":""5639163210629120"",""topicIdx"":""22"",""wordNum"":""10"",""shortOrLong"":""short"",""best"":[""22-10-word-1-short"",""22-10-wordcloud-1-short"",""22-10-topic-in-a-box-1-short"",""algorithm""],""worst"":[""22-10-histogram-1-short""],""duration"":23.744,""memo"":""real""},{""eID"":""6531752977760256"",""topicIdx"":""46"",""wordNum"":""20"",""shortOrLong"":""long"",""best"":[""46-20-wordcloud-3-long""],""worst"":[""46-20-topic-in-a-box-3-long""],""duration"":29.232,""memo"":""real""}]"
7S7S3OQ8,6753367653089280,"[{""eID"":""6025823547031552"",""topicIdx"":""28"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""28-20-wordcloud-4-short""],""worst"":[""28-20-word-4-short"",""28-20-topic-in-a-box-4-short""],""duration"":84.506,""memo"":""dummy""},{""eID"":""6198789396234240"",""topicIdx"":""27"",""wordNum"":""5"",""shortOrLong"":""short"",""best"":[""algorithm""],""worst"":[""27-5-topic-in-a-box-1-short""],""duration"":32.147,""memo"":""real""},{""eID"":""6740162507702272"",""topicIdx"":""5"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""5-20-word-1-short""],""worst"":[""algorithm""],""duration"":51.22,""memo"":""real""},{""eID"":""6564203871600640"",""topicIdx"":""47"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""47-20-wordcloud-1-short""],""worst"":[""algorithm""],""duration"":18.547,""memo"":""real""},{""eID"":""5432224706985984"",""topicIdx"":""12"",""wordNum"":""20"",""shortOrLong"":""short"",""best"":[""12-20-topic-in-a-box-2-short""],""worst"":[""12-20-wordcloud-2-short""],""duration"":24.531,""memo"":""real""}]"
